Fasta headers,P,P,P,TPA,TPA,TPA,BHET,BHET,BHET,PET,PET,PET,PETB,PETB,PETB,P_relabun,TPA_relabun,BHET_relabun,PET_relabun,PETB_relabun,P,TPA,BHET,PET,PETB,P_sd,TPA_sd,BHET_sd,PET_sd,PETB_sd,P_TPA_fc,P_BHET_fc,P_PET_fc,P_PETB_fc,TPA_BHET_fc,TPA_PET_fc,TPA_PETB_fc,BHET_PET_fc,BHET_PETB_fc,PET_PETB_fc,P_TPA_ttest,P_BHET_ttest,P_PET_ttest,P_PETB_ttest,P_TPA_ttest_sig,P_BHET_ttest_sig,P_PET_ttest_sig,P_PETB_ttest_sig,TPA_BHET_ttest,TPA_PET_ttest,TPA_PETB_ttest,TPA_BHET_ttest_sig,TPA_PET_ttest_sig,TPA_PETB_ttest_sig,BHET_PET_ttest,BHET_PETB_ttest,BHET_PET_ttest_sig,BHET_PETB_ttest_sig,PET_PETB_ttest,PET_PETB_ttest_sig
DMKJLJHC_01347 hypothetical protein,25.55666,25.51467,25.25115,24.26263,24.53588,24.56767,24.46407,24.55871,24.60863,24.44538,24.53309,24.24866,24.47389,20.57439,22.12837,0.05133891817822679,0.028445837719694098,0.030782911729735317,0.02723925300932502,0.01941835226508675,25.440826666666666,24.455393333333333,24.543803333333333,24.409043333333333,22.39221666666667,0.13521271743277583,0.13692072653749424,0.059950284588334755,0.11892678765619726,1.6028591870224351,-0.9854333333333329,-0.8970233333333333,-1.0317833333333333,-3.0486099999999965,0.08840999999999966,-0.046350000000000335,-2.0631766666666636,-0.13476,-2.151586666666663,-2.016826666666663,0.0019293170782684868,0.0010149974202483712,0.0012608677590023837,0.05521196682370057,+,+,+,,0.4499392256911585,0.736058639425486,0.14391864328992549,,,,0.22568581770382978,0.13068538675185168,,,0.15063261550420395,
DMKJLJHC_01348 Nucleoside triphosphate pyrophosphohydrolase,21.04473,20.81026,20.49438,20.15506,21.24413,19.62865,21.22788,21.2674,21.27617,21.22028,21.30742,21.33554,21.56865,22.31623,21.33341,0.0020339407555205317,0.0016441770525170262,0.0031544849396233214,0.0031303382761167396,0.012351053640294018,20.783123333333332,20.342613333333333,21.25715,21.287746666666667,21.73943,0.2254973460794809,0.6727189097155571,0.021004410647925416,0.04906795922210676,0.4190132411591149,-0.44050999999999974,0.47402666666666704,0.5046233333333348,0.9563066666666664,0.9145366666666668,0.9451333333333345,1.3968166666666662,0.030596666666667716,0.4822799999999994,0.45168333333333166,0.4294991836183803,0.04155198855956471,0.0364893244185289,0.04676364790864648,,+,+,+,0.12703218991320325,0.11858044831657293,0.06730539466483543,,,,0.463020944212389,0.17933905054311122,,,0.20455621458628284,
DMKJLJHC_01349 Glutathione import ATP-binding protein GsiA,24.29782,24.55976,24.30647,25.46641,25.70039,25.39764,25.55048,25.58661,25.5412,25.71788,25.53038,25.53148,21.78473,22.26714,22.14174,0.024746815655220945,0.05955836853656873,0.06223630322028474,0.06189790040984868,0.015472869629880993,24.38801666666667,25.521479999999997,25.559430000000003,25.59324666666667,22.06453666666667,0.12149220834641548,0.1295863143494196,0.019589008822977018,0.08813021930958563,0.20436913992957867,1.133463333333328,1.1714133333333336,1.2052300000000002,-2.32348,0.0379500000000057,0.07176666666667231,-3.456943333333328,0.033816666666666606,-3.4948933333333336,-3.5287100000000002,0.0008352158297404276,0.00017616785317945015,0.0003428512570269503,0.0001588696719024495,+,+,+,+,0.7031477526065857,0.5525185923562934,3.543677578236472e-05,,,+,0.6243418136793326,1.7659614882173825e-05,,+,2.3425649165891764e-05,+
DMKJLJHC_01350 Oligopeptide transport ATP-binding protein OppD,24.40061,24.37013,24.3656,25.01903,25.0878,25.1585,25.37706,25.06985,25.19734,24.92062,24.9852,24.98412,21.33249,20.71723,21.87876,0.024588883507944838,0.04411494751448125,0.04901000751952212,0.03999881169745791,0.009168117590867136,24.378780000000003,25.088443333333334,25.21475,24.963313333333332,21.309493333333332,0.01554653015949225,0.056940206259626924,0.1260207049125928,0.03019196508270974,0.4744713691631511,0.7096633333333315,0.8359699999999961,0.5845333333333294,-3.0692866666666703,0.12630666666666457,-0.12513000000000218,-3.778950000000002,-0.25143666666666675,-3.9052566666666664,-3.6538199999999996,7.015523061443267e-05,0.0007405152388888284,1.689779927555858e-05,0.000794057142775714,+,+,+,+,0.2660459931875891,0.05160081476007731,0.0003639689326850289,,,+,0.05169289871777894,0.00035563581997264017,,+,0.00040675388932717894,+
DMKJLJHC_01351 Dipeptide transport system permease protein DppC,22.28147,21.83163,22.54593,22.72773,22.57203,23.06334,23.07496,23.01681,22.85245,22.7274,22.74634,22.98827,22.34619,21.17953,21.84385,0.005505337426500866,0.00895350357194089,0.010422728743602207,0.009058309929568553,0.012790394714094596,22.21967666666667,22.7877,22.98140666666667,22.820669999999996,21.789856666666665,0.2948671277409906,0.20501004804643053,0.094225693712254,0.11876307198227361,0.4778147122984902,0.5680233333333327,0.76173,0.6009933333333279,-0.429820000000003,0.19370666666666736,0.03296999999999528,-0.9978433333333356,-0.16073666666667208,-1.191550000000003,-1.030813333333331,0.0889370763693906,0.02535251170155336,0.055591169765262884,0.3398822911078,,+,,,0.2914735153571537,0.8535800728041926,0.05331097110392901,,,,0.20814098269702394,0.025816413583531015,,+,0.041518840063294975,+
DMKJLJHC_01352 Dipeptide transport system permease protein DppB,22.07689,22.21877,21.97865,22.38548,22.79118,22.26765,20.729,21.26425,20.75214,22.7882,22.72182,22.72844,22.98326,21.69867,21.74266,0.005037091682536635,0.007241000230427104,0.0024886864268737602,0.008602316635961837,0.016321052775230722,22.091436666666667,22.481436666666667,20.91513,22.746153333333336,22.14153,0.09856675481903436,0.22424194765674194,0.2470458064138447,0.029854064305476796,0.5954638666339606,0.39000000000000057,-1.1763066666666653,0.6547166666666691,0.05009333333333288,-1.5663066666666658,0.2647166666666685,-0.3399066666666677,1.8310233333333343,1.2263999999999982,-0.6046233333333362,0.08748335657029711,0.003332805000121809,0.0008473013660166928,0.9122216839465089,,+,+,,0.0026712345656177555,0.17329292820443817,0.49200970444462966,+,,,0.00048166217168562904,0.05463963145367633,+,,0.22483278256727826,
DMKJLJHC_01353 Periplasmic dipeptide transport protein,29.79869,29.7509,29.66526,30.2732,30.37482,30.22331,30.06471,30.00343,30.00035,30.24547,30.23192,30.34096,30.04765,28.32573,29.78082,1.009508719930164,1.6238421280478446,1.372970072342829,1.586195890521984,2.4726897987756744,29.73828333333333,30.290443333333332,30.02283,30.272783333333333,29.384733333333333,0.05519828761434174,0.06304400279875015,0.029640314888116085,0.04852452323882768,0.7567102515641123,0.5521600000000007,0.2845466666666674,0.5345000000000013,-0.3535499999999985,-0.26761333333333326,-0.017659999999999343,-0.9057099999999991,0.24995333333333392,-0.6380966666666659,-0.8880499999999998,0.0007379953685255775,0.003020845384621989,0.000504010578138589,0.5459022980531094,+,+,+,,0.0055700051835761875,0.76926514533546,0.16691132640461998,+,,,0.0034078488716796323,0.2992775553809066,+,,0.1730080273731666,
DMKJLJHC_01356 hypothetical protein,23.06169,23.02159,23.12863,23.43962,23.19432,23.32031,22.48692,22.58809,22.83804,23.23766,23.41725,23.52313,22.37834,21.97502,22.22837,0.009929981227938468,0.012931660778573818,0.008213162236906466,0.013466022748032663,0.016924510642041708,23.07063666666667,23.318083333333334,22.63768333333333,23.39268,22.193910000000002,0.04415444510151024,0.10015568225961476,0.14757131074689045,0.1178305107629867,0.1664479384071792,0.24744666666666504,-0.4329533333333373,0.3220433333333297,-0.8767266666666664,-0.6804000000000023,0.07459666666666465,-1.1241733333333315,0.754996666666667,-0.44377333333332913,-1.1987699999999961,0.03299239828267952,0.01646993588021034,0.02236872561671587,0.0019721163312821604,+,+,+,+,0.00571041288463022,0.5325824708826888,0.0012140470545017766,+,,+,0.004821275558074406,0.047764249037169235,+,+,0.001143741053130649,+
DMKJLJHC_01357 putative cysteine desulfurase,23.86098,23.86145,23.52325,23.8768,24.06431,24.0296,24.57115,24.47098,24.74294,24.02386,23.99636,24.06332,21.47794,21.27545,21.00401,0.01588633387227755,0.020605948912332927,0.031895429403299196,0.020914311044207313,0.008812790330514925,23.74856,23.990236666666664,24.595023333333334,24.027846666666665,21.252466666666667,0.15931834441352555,0.08145388893246401,0.11230319803500216,0.02748127281542097,0.19416245162806864,0.2416766666666632,0.8464633333333325,0.279286666666664,-2.4960933333333344,0.6047866666666692,0.03761000000000081,-2.7377699999999976,-0.5671766666666684,-3.342556666666667,-2.7753799999999984,0.1287292430008479,0.003564357129264182,0.07097451543139155,0.00014870787199527298,,+,,+,0.003514126295293491,0.5695928008611405,5.145869929154108e-05,+,,+,0.002266829835546129,2.996486518022881e-05,+,+,3.677037318356187e-05,+
DMKJLJHC_01360 FeS cluster assembly protein SufD,25.75068,25.68691,25.56261,25.50857,25.4884,25.60221,26.09279,26.17545,26.10131,25.61434,25.62959,25.5526,25.29883,21.59269,23.69487,0.060041480953609554,0.06003834610659852,0.09199208273120972,0.062138488140103795,0.04269303680380456,25.666733333333337,25.533059999999995,26.123183333333333,25.598843333333335,23.528796666666665,0.07809355344001767,0.049584937901208485,0.03712143076744528,0.03328638393631085,1.5175756299513443,-0.1336733333333413,0.4564499999999967,-0.067890000000002,-2.137936666666672,0.590123333333338,0.0657833333333393,-2.0042633333333306,-0.5243399999999987,-2.5943866666666686,-2.07004666666667,0.11049281232879478,0.0017206185032911932,0.3212771844580265,0.11749241159110745,,+,,,0.00017556798570012038,0.19428719666998268,0.13533793892119445,+,,,0.0001190304796520728,0.07300271234705027,+,,0.12601932602474755,
DMKJLJHC_01361 putative ATP-dependent transporter SufC,24.7684,24.9671,24.71214,24.20725,24.2754,24.20762,24.62934,24.82221,24.74556,24.30306,24.46967,24.39401,24.54516,22.5784,21.03002,0.033290400545032274,0.024333000590067197,0.03508115793579616,0.026861821559243666,0.024335528732977174,24.815880000000003,24.23009,24.73237,24.388913333333335,22.71786,0.10936761616980785,0.03203936432994183,0.0792893069713689,0.06811365518177943,1.4384341309447108,-0.5857900000000029,-0.08351000000000397,-0.4269666666666687,-2.0980200000000018,0.502279999999999,0.1588233333333342,-1.5122299999999989,-0.34345666666666474,-2.014509999999998,-1.671053333333333,0.0019023783844676779,0.4313227098206004,0.009402422176918722,0.10885227640529803,+,,+,,0.0011473471838092913,0.04058007103540149,0.21137019088308798,+,+,,0.009684822613565954,0.11913007483576218,+,,0.17612548029373906,
DMKJLJHC_01364 FeS cluster assembly protein SufB,24.10837,23.97395,23.89217,23.88036,23.87886,23.69954,24.8291,24.82551,24.84551,23.6424,23.9083,23.97509,24.62076,21.16981,23.68453,0.01879987273327791,0.018307196792642064,0.03762521175595387,0.018385568758497287,0.033025279852498444,23.991496666666666,23.819586666666666,24.833373333333338,23.84193,23.158366666666666,0.08913108000143546,0.08488802087979751,0.008706167673296596,0.1436996675941424,1.457143293258728,-0.17191000000000045,0.8418766666666713,-0.14956666666666507,-0.8331300000000006,1.0137866666666717,0.02234333333333538,-0.6612200000000001,-0.9914433333333363,-1.6750066666666719,-0.6835633333333355,0.11945974745268166,0.00018503579728058333,0.27915308541408285,0.4648763095377007,,+,,,7.355151127135742e-05,0.8590570351729241,0.5566075983061879,+,,,0.0006224467935190288,0.179354853493017,+,,0.5451930490501223,
DMKJLJHC_01367 hypothetical protein,23.81939,24.24038,23.98789,24.3864,24.32327,24.21111,24.54262,24.67815,24.3963,24.43078,24.24532,24.14957,24.59184,21.67282,23.9619,0.01912040252645203,0.025664086364266186,0.030681089221355595,0.024826263443585576,0.039287148338208074,24.01588666666667,24.30692666666667,24.539023333333333,24.275223333333333,23.408853333333337,0.17300482658649197,0.07248896207162886,0.11509288316640358,0.11673452226693139,1.254210216758826,0.29103999999999886,0.5231366666666624,0.25933666666666255,-0.6070333333333338,0.2320966666666635,-0.0317033333333363,-0.8980733333333326,-0.2637999999999998,-1.1301699999999961,-0.8663699999999963,0.09324831612484114,0.02357672784882938,0.15369976699015703,0.5349349830692841,,+,,,0.07330358405836482,0.7605646028521607,0.36922295740868516,,,,0.08518284614453818,0.27325175775613497,,,0.3857858924851498,
DMKJLJHC_01370 Isocitrate dehydrogenase [NADP],28.60858,28.75789,28.56725,28.21702,28.28762,28.37679,28.21766,28.21568,28.22292,28.38162,28.32839,28.3106,28.08243,26.82347,27.77404,0.473010256758536,0.40690898590930585,0.39316955372480156,0.41552032441975306,0.6980140253929157,28.64457333333333,28.293809999999997,28.218753333333336,28.340203333333335,27.55998,0.08188423712100394,0.0653725237899423,0.0030551522966219434,0.030173125275465344,0.5357930776584053,-0.3507633333333331,-0.42581999999999454,-0.30436999999999514,-1.0845933333333306,-0.07505666666666144,0.04639333333333795,-0.7338299999999975,0.12144999999999939,-0.6587733333333361,-0.7802233333333355,0.00907525061105401,0.0018255983834078197,0.007858649490269631,0.047349765625713476,+,+,+,+,0.1801348111658664,0.4137112327389002,0.12688104135405442,,,,0.004792525591323415,0.15706022327115657,+,,0.10893048073339806,
DMKJLJHC_01374 GTP-binding protein TypA/BipA,27.76421,27.80956,27.78357,26.84577,26.75009,26.82748,26.104,25.96776,26.30758,26.78481,26.82941,26.8423,24.37425,21.65966,24.91438,0.2608242724813345,0.14526389210290136,0.09220040160684435,0.14474923385617094,0.04641638348727506,27.78578,26.807779999999998,26.126446666666666,26.818840000000005,23.64943,0.018579894151116827,0.04147073747435318,0.1396359498441904,0.024631533989313,1.4241543909515813,-0.9780000000000015,-1.6593333333333327,-0.9669399999999939,-4.13635,-0.6813333333333311,0.01106000000000762,-3.1583499999999987,0.6923933333333387,-2.4770166666666675,-3.1694100000000063,6.94179005628319e-06,7.607249802456748e-05,1.5496231611588293e-06,0.014766745533936797,+,+,+,+,0.0027078858405794486,0.7619776652376375,0.03501685070769318,+,,+,0.002306152486859896,0.0705980760928487,+,,0.034619853706142636,+
DMKJLJHC_01375 C4-dicarboxylate transport transcriptional regulatory protein DctD,21.64399,20.89719,21.40224,20.6141,21.63405,21.75507,21.60073,21.95163,21.92994,21.44435,21.29244,21.84061,22.36916,21.39968,21.7296,0.002939615893991977,0.003269701641815928,0.00468382702050067,0.003691921561824331,0.013176958928496246,21.314473333333332,21.334406666666666,21.82743333333333,21.5258,21.832813333333334,0.3111321271671501,0.5117243598092841,0.160547843405704,0.2310817519118875,0.40246127079371136,0.019933333333334247,0.5129599999999996,0.21132666666666822,0.518340000000002,0.4930266666666654,0.19139333333333397,0.4984066666666678,-0.3016333333333314,0.005380000000002383,0.3070133333333338,0.9647132808104391,0.10698690019278419,0.48364971971148474,0.22302179375096892,,,,,0.26343359189686316,0.6549490567399306,0.3398549350112961,,,,0.20410304737098117,0.9868313917898041,,,0.40246113850705334,
DMKJLJHC_01379 Ferredoxin--NADP reductase,23.35501,23.2856,23.36586,23.15587,23.12019,23.06878,22.98487,20.10245,22.66286,23.3534,23.10712,23.00222,21.82121,20.81974,21.20316,0.011931010427511272,0.01123321506824936,0.004982884486078654,0.011414680460751742,0.008991128571396676,23.335489999999997,23.11494666666667,21.916726666666666,23.154246666666666,21.28137,0.035554556201234426,0.03574713446169107,1.289605230922324,0.14719044383232074,0.41257172572374257,-0.2205433333333282,-1.418763333333331,-0.18124333333333098,-2.0541199999999975,-1.1982200000000027,0.039299999999997226,-1.8335766666666693,1.23752,-0.6353566666666666,-1.8728766666666665,0.0034701885821802544,0.1948610716859499,0.16576499236642114,0.0021744819751438765,+,,,+,0.2592904426696208,0.7322581510604537,0.0033184210907105352,,,+,0.24883801179196505,0.5432305281632712,,,0.0037739982184251163,+
DMKJLJHC_01383 Translation initiation factor IF-3,24.832,24.9393,24.89708,24.46831,24.30994,24.47834,24.25068,24.24981,24.06579,24.21482,24.31893,23.84919,23.59298,21.73543,21.88023,0.035032312611324834,0.027734612496600537,0.024067501297168174,0.022412296345035734,0.01956241007297009,24.88946,24.418863333333334,24.188760000000002,24.127646666666664,22.40288,0.044135177202166205,0.07712919738263035,0.08695364627202234,0.20143371024290446,0.843601512366275,-0.47059666666666544,-0.7006999999999977,-0.7618133333333361,-2.48658,-0.23010333333333222,-0.2912166666666707,-2.0159833333333346,-0.06111333333333846,-1.7858800000000024,-1.724766666666664,0.0017000704398493088,0.000528067787345568,0.0064074801429772335,0.014113040218474012,+,+,+,+,0.04882610990304359,0.1288391000883541,0.02815938451877315,+,,+,0.7137338038944362,0.04081671501431972,,+,0.048202167303725514,+
DMKJLJHC_01384 hypothetical protein,23.57577,23.68475,23.74837,23.85681,23.67455,23.66112,22.58948,22.40065,22.81458,23.84986,24.12849,24.13038,21.92775,22.52655,22.04576,0.015040538581042418,0.0172148176830727,0.008010123370760708,0.021036389878532423,0.01660814318367243,23.66963,23.73082666666667,22.60157,24.03624333333333,22.166686666666667,0.071270147093063,0.08925223221609356,0.16920231933004568,0.13179517753780734,0.25898237267342267,0.061196666666667454,-1.0680600000000027,0.3666133333333299,-1.5029433333333344,-1.1292566666666701,0.30541666666666245,-1.5641400000000019,1.4346733333333326,-0.43488333333333173,-1.8695566666666643,0.4908006265965856,0.001190106263142871,0.02580937234951578,0.0013801545694920687,,+,+,+,0.0011254625348777966,0.053340624108418555,0.001277624888209431,+,,+,0.0006964726523486433,0.1177118199906649,+,,0.0008092137503896297,+
DMKJLJHC_01389 Dihydroorotase,24.51352,24.38139,24.29046,23.50337,23.59514,23.73686,23.37955,23.93022,23.7962,23.78856,23.77595,23.77485,21.12149,22.71235,21.07876,0.024869018362919527,0.015851443619426874,0.017175074632020566,0.017610434117974912,0.011508800311877234,24.39512333333333,23.611790000000003,23.70199,23.779786666666666,21.637533333333334,0.0915801806554721,0.09604621075294942,0.23447246505009225,0.006219916040876362,0.7602103276652384,-0.7833333333333279,-0.693133333333332,-0.6153366666666642,-2.757589999999997,0.09019999999999584,0.16799666666666369,-1.974256666666669,0.07779666666666785,-2.064456666666665,-2.1422533333333327,0.0011258070965677722,0.017628947597043542,0.0006907127919457147,0.007016263185459642,+,+,+,+,0.6411159255674264,0.06906060620435035,0.02189237738316749,,,+,0.6634486190121734,0.0213930292725298,,+,0.016331704635847218,+
DMKJLJHC_01390 Orotate phosphoribosyltransferase,24.80469,24.72291,24.87554,24.27284,24.64124,24.66785,25.0687,24.92895,24.83239,24.43256,24.81504,24.79887,24.36706,22.019,22.46676,0.03294987279282593,0.029899766859108567,0.04060544037664003,0.032916261142426295,0.028602556878005638,24.801046666666668,24.52731,24.943346666666667,24.682156666666668,22.950940000000003,0.06236417044710578,0.18026509867414808,0.09700876947758649,0.17661490921084724,1.0178962439594057,-0.27373666666666807,0.14229999999999876,-0.11889000000000038,-1.8501066666666652,0.41603666666666683,0.1548466666666677,-1.5763699999999972,-0.26118999999999915,-1.992406666666664,-1.7312166666666648,0.11227720075665347,0.15592518988636164,0.42010806928343053,0.06226566243212145,,,,,0.045279532765405424,0.4344973879288348,0.09726211193955941,+,,,0.14071794750715141,0.051076468847630604,,,0.0768329542646261,
DMKJLJHC_01391 Replicative DNA helicase,24.22626,24.46594,24.28475,22.83387,23.06807,22.28065,24.17957,23.78736,24.28115,22.60291,22.5657,22.83834,22.02234,22.02061,22.28908,0.023699822085718594,0.008587762719992375,0.02236154238626578,0.008154267218606487,0.015975718163754336,24.32565,22.72753,24.082693333333335,22.668983333333333,22.110676666666667,0.10203343602303454,0.3301400821873437,0.21290992999127326,0.12071290025879053,0.12615218384510288,-1.598119999999998,-0.2429566666666645,-1.6566666666666663,-2.214973333333333,1.3551633333333335,-0.0585466666666683,-0.616853333333335,-1.4137100000000018,-1.9720166666666685,-0.5583066666666667,0.0028240029217432043,0.21928272317203482,0.00012060247610844989,4.2426024202422506e-05,+,,+,+,0.008169118647899334,0.8253549951146332,0.06907024453852818,+,,,0.0012227735367701302,0.00035328786019385515,+,+,0.010641460391898434,+
DMKJLJHC_01392 Pantothenate precursors transporter PanS,22.35662,21.19105,22.5523,20.70369,20.76043,19.72757,20.79095,20.43886,21.01033,19.61002,19.33468,18.81044,22.06528,21.92752,22.73547,0.004838224309737252,0.0017076145140184702,0.002214479737041673,0.0007632804977819676,0.017507350728041653,22.033323333333332,20.39723,20.746713333333332,19.25171333333333,22.24275666666667,0.6009109427268637,0.4740873643819954,0.23538925525369495,0.331657096947367,0.3529110143112873,-1.6360933333333314,-1.2866099999999996,-2.7816100000000006,0.2094333333333367,0.3494833333333318,-1.1455166666666692,1.845526666666668,-1.495000000000001,1.4960433333333363,2.9910433333333373,0.03905046047214618,0.047858351194455175,0.004589246692762874,0.6926925781141064,+,+,+,,0.4032912571736667,0.04881325886312778,0.011546331056858185,,+,+,0.006522618783345559,0.00755733060174692,+,+,0.000946702646278911,+
DMKJLJHC_01393 putative lipoprotein YiaD,24.99382,24.8531,24.76603,25.06928,25.13406,25.11458,24.85129,25.05714,24.84776,25.05225,24.99813,25.11203,21.00745,22.1512,21.53741,0.03458651283611557,0.04465425238642462,0.039918468399466646,0.04259784578366649,0.010947166150609419,24.87098333333333,25.105973333333335,24.91873,25.05413666666667,21.56535333333333,0.09385070141216555,0.02713752793130345,0.09788125901655902,0.046518613717760976,0.46735185747880487,0.23499000000000336,0.0477466666666686,0.18315333333333683,-3.3056300000000007,-0.18724333333333476,-0.05183666666666653,-3.540620000000004,0.13540666666666823,-3.3533766666666693,-3.4887833333333376,0.027235810991426745,0.6446543533283525,0.06874020427039004,0.0006059965506464776,+,,,+,0.059607748919696266,0.2450870918642563,0.0004328927900356729,,,+,0.15197252261828267,0.0005770720071439509,,+,0.00046424184834212555,+
DMKJLJHC_01394 hypothetical protein,23.52516,23.38864,23.74929,24.18715,24.09152,24.27476,24.09217,24.46756,24.08513,24.01299,24.15267,24.24692,21.00286,21.40996,22.11294,0.013885600428415051,0.023575704810869562,0.024508457736590956,0.02256630910326114,0.010524785178721538,23.55436333333333,24.184476666666665,24.21495333333333,24.13752666666667,21.508586666666663,0.14867578066233753,0.07483129663152738,0.17864300794850266,0.09609995363624778,0.45852285739704984,0.630113333333334,0.6605899999999991,0.5831633333333386,-2.0457766666666686,0.030476666666665153,-0.046949999999995384,-2.6758900000000025,-0.07742666666666054,-2.7063666666666677,-2.628940000000007,0.005870728090735941,0.015870214493334447,0.009599399780391168,0.0038775340549980475,+,+,+,+,0.8348012086181082,0.6146290888189574,0.00123614374103033,,,+,0.6179862092806909,0.001473430141629794,,+,0.0013649719452477305,+
DMKJLJHC_01396 hypothetical protein,20.61137,19.81495,20.52277,19.95787,20.69608,21.58188,21.73628,21.52076,21.23643,20.69583,20.57515,20.8842,22.16489,22.31329,21.93491,0.001471734728021468,0.0021735134100616116,0.0037271626964355637,0.0021095937985227257,0.016277744252565732,20.316363333333335,20.745276666666665,21.497823333333333,20.718393333333335,22.137696666666667,0.3563930303595868,0.6639113163836141,0.20470641356722535,0.1271739062159456,0.1556651623053648,0.42891333333333037,1.1814599999999977,0.4020299999999999,1.8213333333333317,0.7525466666666674,-0.026883333333330484,1.3924200000000013,-0.7794299999999978,0.639873333333334,1.4193033333333318,0.46595169303865985,0.015281904563070945,0.20738325208963276,0.002695436927123869,,+,,+,0.20031950879259144,0.9578460479350769,0.04466536744074963,,,+,0.010230550660630259,0.024477571647005845,+,+,0.0005651510806735248,+
DMKJLJHC_01398 Prephenate dehydrogenase,23.14641,22.94567,23.05738,22.60874,22.85983,22.83258,23.55039,23.32444,23.22656,22.918,22.86582,22.7861,22.86428,21.93275,21.7534,0.009787730131206093,0.008826260513051002,0.013617448094654263,0.00928699528178183,0.01680255687006444,23.049819999999997,22.76705,23.367130000000003,22.85664,22.183476666666667,0.08212592810231517,0.11249350410875508,0.1356055414305285,0.05423779002380701,0.48693701826371383,-0.28276999999999575,0.3173100000000062,-0.19317999999999813,-0.8663433333333295,0.600080000000002,0.08958999999999762,-0.5835733333333337,-0.5104900000000043,-1.1836533333333357,-0.6731633333333313,0.045416661468906716,0.04731827935959697,0.05003051205091287,0.0681318737254662,+,+,,,0.00854433348202803,0.36771235478105246,0.17400549223919173,+,,,0.0077994190965996755,0.02960815752447501,+,+,0.12394158314674159,
DMKJLJHC_01399 Histidinol-phosphate aminotransferase,24.60908,24.45463,24.43905,23.61751,23.98624,23.74037,24.48591,24.63484,24.44878,23.99826,23.70672,23.66655,22.6337,21.68916,21.42294,0.02676126342984628,0.017828651278566435,0.03034592999478036,0.01774181747407109,0.013951988796700145,24.500919999999997,23.781373333333335,24.523176666666668,23.79051,21.915266666666668,0.07674469927406358,0.15330015923743248,0.08039976879458226,0.1478139688933345,0.5195049649639765,-0.7195466666666626,0.02225666666667081,-0.710409999999996,-2.5856533333333296,0.7418033333333334,0.00913666666666657,-1.866106666666667,-0.7326666666666668,-2.6079100000000004,-1.8752433333333336,0.00403888291316639,0.7910849595208165,0.003806916338627699,0.0022358703641487294,+,,+,+,0.003742634985471143,0.9545281177452776,0.008206222833458985,+,,+,0.003529372844906244,0.0021736638590621267,+,+,0.007986616613894921,+
DMKJLJHC_01400 30S ribosomal protein S4,27.52761,27.69995,27.68973,25.98561,25.57563,26.12816,26.12786,25.80568,25.54481,25.49308,25.35279,25.19978,24.05101,22.31551,22.26015,0.23560902467523168,0.07723693430456291,0.07487286887836506,0.05224140895735806,0.027146398080593746,27.639096666666664,25.89646666666667,25.826116666666664,25.34855,22.875556666666668,0.07894331186927124,0.23421108802863227,0.23846742423698508,0.11977675261362918,0.8314782364493315,-1.7426299999999948,-1.8129799999999996,-2.290546666666664,-4.7635399999999954,-0.0703500000000048,-0.5479166666666693,-3.0209100000000007,-0.4775666666666645,-2.950559999999996,-2.4729933333333314,0.0005683198385896772,0.0005191215159503442,2.277749796149651e-05,0.0012832950025756663,+,+,+,+,0.7807869717996216,0.04215385848926477,0.007785409253058108,,+,+,0.06460525319070895,0.00849848657940908,,+,0.0141085986872552,+
DMKJLJHC_01401 putative metal-dependent hydrolase YcfH,24.33477,24.40918,24.40113,24.07725,24.12155,23.95331,23.96385,24.18548,24.10709,24.11211,24.20903,24.00058,21.32798,22.1953,20.10469,0.02463858770044097,0.021487945764250203,0.02240467348399732,0.02209750991743949,0.008553148262782487,24.38169333333333,24.05070333333333,24.08547333333333,24.10724,21.209323333333334,0.033342165829805086,0.07120261480841567,0.09176209977738835,0.08516900179447107,0.8576021208125717,-0.3309899999999999,-0.2962200000000017,-0.2744533333333301,-3.1723699999999972,0.03476999999999819,0.05653666666666979,-2.8413799999999974,0.021766666666671597,-2.8761499999999955,-2.897916666666667,0.003994429769404816,0.012738127865014316,0.013225030830534052,0.006395071331227041,+,+,+,+,0.6938024943249957,0.5112191760401474,0.009522139219030919,,,+,0.817879181168538,0.009199123509281803,,+,0.008935575599147715,+
DMKJLJHC_01402 Ribonuclease BN,21.67211,22.22673,21.77378,21.35477,21.47065,21.15016,22.15934,21.63578,22.07493,21.66527,21.48227,21.53678,22.40189,21.91164,21.70888,0.004383331095345912,0.0032488872194238595,0.005122818563542681,0.003784261806221875,0.014872777741114262,21.89087333333333,21.32519333333333,21.95668333333333,21.56144,22.00747,0.2410863920303722,0.1325004262466936,0.2295146676987959,0.07671738916308336,0.2909218184782074,-0.5656800000000004,0.06580999999999904,-0.3294333333333306,0.11659666666666979,0.6314899999999994,0.23624666666666982,0.6822766666666702,-0.3952433333333296,0.050786666666670754,0.44603000000000037,0.0437646208480493,0.793646412317749,0.13936062030057908,0.6850575974830797,+,,,,0.028047776720205822,0.094517396695428,0.03922741122633322,+,,+,0.08205260465470784,0.8557579318206402,,,0.10405839409481908,
