#Batch CD-search tool	NIH/NLM/NCBI									
#cdsid	QM3-qcdsearch-1D4DCAEC1C1DDBC2-146D72111A946631									
#datatype	hitsFull Results									
#status	0									
#Start time	2019-06-07T14:37:35	Run time	0:00:06:46							
#status	success									
										
Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100050	65	164	6.85E-20	83.3029	cd03360	LbH_AT_putative	N	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	188531	35	167	7.03E-20	81.9147	TIGR04016	WcaB	 - 	cl33232
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	188531	35	167	7.03E-20	81.9147	cl33232	WcaB superfamily	 - 	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100048	64	168	2.77E-19	79.4671	cd03358	LbH_WxcM_N_like	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100047	65	168	9.23E-19	79.3884	cd03357	LbH_MAT_GAT	N	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100053	65	168	6.89E-18	75.5707	cd04647	LbH_MAT_like	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	223188	10	168	1.83E-16	74.1521	COG0110	WbbJ	 - 	cl33767
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	223188	10	168	1.83E-16	74.1521	cl33767	WbbJ superfamily	 - 	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	132571	65	170	3.14E-15	71.3226	TIGR03532	DapD_Ac	N	cl31357
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	132571	65	170	3.14E-15	71.3226	cl31357	DapD_Ac superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100038	72	151	7.11E-15	66.8889	cd00208	LbetaH	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	181930	43	168	1.02E-14	69.6472	PRK09527	lacA	N	cl32386
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	181930	43	168	1.02E-14	69.6472	cl32386	lacA superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	223735	53	171	4.22E-14	67.228	COG0663	PaaY	 - 	cl33998
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	223735	53	171	4.22E-14	67.228	cl33998	PaaY superfamily	 - 	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100051	73	168	6.72E-14	66.2811	cd04645	LbH_gamma_CA_like	N	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	234858	68	175	6.00E-12	63.2343	PRK00892	lpxD	NC	cl35126
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	234858	68	175	6.00E-12	63.2343	cl35126	lpxD superfamily	NC	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100063	93	168	3.36E-11	57.6155	cd05825	LbH_wcaF_like	N	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100040	66	168	4.13E-10	55.6281	cd03349	LbH_XAT	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	274093	60	178	1.16E-09	57.0679	TIGR02353	NRPS_term_dom	C	cl37094
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	274093	60	178	1.16E-09	57.0679	cl37094	NRPS_term_dom superfamily	C	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100041	71	161	1.81E-09	53.9238	cd03350	LbH_THP_succinylT	N	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	225082	65	168	5.91E-09	54.2337	COG2171	DapD	N	cl34414
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	225082	65	168	5.91E-09	54.2337	cl34414	DapD superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	236703	65	168	9.59E-09	52.6442	PRK10502	PRK10502	N	cl35923
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	236703	65	168	9.59E-09	52.6442	cl35923	PRK10502 superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100043	65	166	1.01E-08	53.1809	cd03352	LbH_LpxD	N	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100043	72	175	1.48E-08	52.4105	cd03352	LbH_LpxD	C	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	273834	66	164	1.66E-08	53.4484	TIGR01853	lipid_A_lpxD	N	cl36994
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	273834	66	164	1.66E-08	53.4484	cl36994	lipid_A_lpxD superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	182235	74	168	1.82E-08	52.1227	PRK10092	PRK10092	N	cl32461
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	182235	74	168	1.82E-08	52.1227	cl32461	PRK10092 superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	273482	92	174	2.36E-08	53.0474	TIGR01173	glmU	N	cl36834
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	273482	92	174	2.36E-08	53.0474	cl36834	glmU superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100055	81	170	3.55E-08	50.6464	cd04650	LbH_FBP	N	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	274093	71	164	3.86E-08	52.8307	TIGR02353	NRPS_term_dom	N	cl37094
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	223974	55	199	1.35E-07	50.7593	COG1044	LpxD	N	cl34079
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	223974	55	199	1.35E-07	50.7593	cl34079	LpxD superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	237687	94	173	1.68E-07	50.5321	PRK14357	glmU	N	cl36377
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	237687	94	173	1.68E-07	50.5321	cl36377	glmU superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	223974	65	175	2.17E-07	49.9889	COG1044	LpxD	NC	cl34079
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	224128	92	177	2.36E-07	50.2564	COG1207	GlmU	N	cl34182
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	224128	92	177	2.36E-07	50.2564	cl34182	GlmU superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100042	65	168	3.75E-07	48.9677	cd03351	LbH_UDP-GlcNAc_AT	NC	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	224129	32	178	5.67E-07	48.8695	COG1208	GCD1	N	cl34183
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	224129	32	178	5.67E-07	48.8695	cl34183	GCD1 superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	237686	68	162	7.90E-07	48.5666	PRK14356	glmU	N	cl36376
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	237686	68	162	7.90E-07	48.5666	cl36376	glmU superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	188173	65	167	1.66E-06	47.2552	TIGR01852	lipid_A_lpxA	NC	cl33200
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	188173	65	167	1.66E-06	47.2552	cl33200	lipid_A_lpxA superfamily	NC	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100043	65	175	2.05E-06	46.2473	cd03352	LbH_LpxD	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	235390	65	167	2.15E-06	46.6301	PRK05289	PRK05289	NC	cl35298
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	235390	65	167	2.15E-06	46.6301	cl35298	PRK05289 superfamily	NC	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	223973	65	167	2.19E-06	46.8353	COG1043	LpxA	NC	cl34078
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	223973	65	167	2.19E-06	46.8353	cl34078	LpxA superfamily	NC	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100058	63	168	2.52E-06	45.4369	cd04745	LbH_paaY_like	N	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	132351	116	168	3.02E-06	45.9195	TIGR03308	phn_thr-fam	NC	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	215167	94	166	4.17E-06	45.8864	PLN02296	PLN02296	NC	cl33453
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	215167	94	166	4.17E-06	45.8864	cl33453	PLN02296 superfamily	NC	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100044	92	162	4.65E-06	45.1035	cd03353	LbH_GlmU_C	N	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	184646	88	169	5.04E-06	46.0743	PRK14360	glmU	N	cl33001
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	184646	88	169	5.04E-06	46.0743	cl33001	glmU superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100061	68	150	8.66E-06	42.1799	cd05787	LbH_eIF2B_epsilon	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	234858	66	202	1.10E-05	45.1299	PRK00892	lpxD	N	cl35126
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100046	68	154	2.99E-05	40.6879	cd03356	LbH_G1P_AT_C_like	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	137467	86	168	3.60E-05	42.5553	PRK09677	PRK09677	N	cl31377
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	137467	86	168	3.60E-05	42.5553	cl31377	PRK09677 superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	183539	65	167	0.000134669	41.5463	PRK12461	PRK12461	NC	cl32770
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	183539	65	167	0.000134669	41.5463	cl32770	PRK12461 superfamily	NC	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	184643	68	158	0.000206173	41.3558	PRK14354	glmU	N	cl33000
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	184643	68	158	0.000206173	41.3558	cl33000	glmU superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	273834	65	175	0.000221194	41.122	TIGR01853	lipid_A_lpxD	NC	cl36994
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100039	68	186	0.000423289	39.146	cd00710	LbH_gamma_CA	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	237685	93	178	0.000439401	40.4973	PRK14355	glmU	N	cl36375
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	237685	93	178	0.000439401	40.4973	cl36375	glmU superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100044	68	150	0.000448265	39.3255	cd03353	LbH_GlmU_C	C	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	131340	120	168	0.000486327	39.48	TIGR02287	PaaY	NC	cl31188
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	131340	120	168	0.000486327	39.48	cl31188	PaaY superfamily	NC	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100042	68	150	0.000874734	38.9525	cd03351	LbH_UDP-GlcNAc_AT	C	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	235390	68	150	0.00100998	38.9261	PRK05289	PRK05289	C	cl35298
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	198039	8	35	0.00110906	37.1336	smart00971	SATase_N	N	cl05762
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	352403	8	35	0.00110906	37.1336	cl05762	SATase_N superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	336400	4	35	0.00115042	37.0552	pfam06426	SATase_N	N	cl05762
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	223735	116	175	0.00160715	37.5677	COG0663	PaaY	C	cl33998
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	236996	94	172	0.00165912	38.2494	PRK11830	dapD	N	cl36065
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	236996	94	172	0.00165912	38.2494	cl36065	dapD superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	181867	93	177	0.00210517	38.0838	PRK09451	glmU	N	cl32372
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	181867	93	177	0.00210517	38.0838	cl32372	glmU superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100051	119	188	0.00262019	36.6208	cd04645	LbH_gamma_CA_like	C	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	223973	68	175	0.00299833	37.5905	COG1043	LpxA	C	cl34078
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	188173	65	128	0.00355829	37.2401	TIGR01852	lipid_A_lpxA	C	cl33200
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	184642	66	162	0.00376348	37.5341	PRK14353	glmU	N	cl32999
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	184642	66	162	0.00376348	37.5341	cl32999	glmU superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100039	117	175	0.00557723	36.0644	cd00710	LbH_gamma_CA	C	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100046	87	175	0.00600465	34.5247	cd03356	LbH_G1P_AT_C_like	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100038	64	133	0.00665423	34.147	cd00208	LbetaH	N	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100057	68	153	0.00700197	34.0904	cd04652	LbH_eIF2B_gamma_C	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	237689	92	161	0.00960215	36.1217	PRK14359	glmU	N	cl36379
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	237689	92	161	0.00960215	36.1217	cl36379	glmU superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	183539	68	172	0.0112461	35.7683	PRK12461	PRK12461	C	cl32770
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100062	68	171	0.0137906	33.28	cd05824	LbH_M1P_guanylylT_C	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	184641	87	161	0.0154873	35.6835	PRK14352	glmU	N	cl32998
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	184641	87	161	0.0154873	35.6835	cl32998	glmU superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	333866	117	146	0.0173336	31.9238	pfam00132	Hexapep	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	333866	71	100	0.0262456	31.1534	pfam00132	Hexapep	 - 	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	224128	88	175	0.0290797	34.8485	COG1207	GlmU	NC	cl34182
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	223974	72	178	0.029228	34.5809	COG1044	LpxD	NC	cl34079
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	188173	68	175	0.0305542	34.5437	TIGR01852	lipid_A_lpxA	C	cl33200
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	179997	68	150	0.0381125	34.4584	PRK05293	glgC	N	cl32075
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	179997	68	150	0.0381125	34.4584	cl32075	glgC superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	273482	88	175	0.0403355	34.1727	TIGR01173	glmU	NC	cl36834
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	215167	118	162	0.0583156	33.56	PLN02296	PLN02296	C	cl33453
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	130038	79	172	0.0847957	32.9471	TIGR00965	dapD	N	cl31043
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	130038	79	172	0.0847957	32.9471	cl31043	dapD superfamily	N	 - 
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	100060	85	150	0.085585	32.5599	cd05636	LbH_G1P_TT_C_like	C	cl00160
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	non-specific	188523	120	173	0.0935261	32.6245	TIGR04008	WcaF	N	cl33230
Q#98 - >GFJPDDAG_04108 Serine acetyltransferase	superfamily	188523	120	173	0.0935261	32.6245	cl33230	WcaF superfamily	N	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	specific	234705	1	465	0	807.023	PRK00260	cysS	 - 	cl35082
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	234705	1	465	0	807.023	cl35082	cysS superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	specific	223293	2	465	0	703.988	COG0215	CysS	 - 	cl33807
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	223293	2	465	0	703.988	cl33807	CysS superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	specific	273076	3	464	0	651.755	TIGR00435	cysS	 - 	cl36653
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	273076	3	464	0	651.755	cl36653	cysS superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	specific	279714	15	314	0	518.462	pfam01406	tRNA-synt_1e	 - 	cl30065
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	279714	15	314	0	518.462	cl30065	tRNA-synt_1e superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	178532	5	463	1.91E-148	434.744	PLN02946	PLN02946	 - 	cl31958
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	178532	5	463	1.91E-148	434.744	cl31958	PLN02946 superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	173001	5	465	6.20E-139	414.884	PRK14535	cysS	N	cl31710
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	173001	5	465	6.20E-139	414.884	cl31710	cysS superfamily	N	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	184731	1	464	1.72E-132	391.592	PRK14536	cysS	 - 	cl33007
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	184731	1	464	1.72E-132	391.592	cl33007	cysS superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	240402	1	466	1.02E-127	384.381	PTZ00399	PTZ00399	 - 	cl36555
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	240402	1	466	1.02E-127	384.381	cl36555	PTZ00399 superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	specific	173899	4	305	5.62E-125	361.897	cd00672	CysRS_core	 - 	cl00015
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	350862	4	305	5.62E-125	361.897	cl00015	nt_trans superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	132488	3	371	2.27E-85	267.746	TIGR03447	mycothiol_MshC	 - 	cl31345
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	132488	3	371	2.27E-85	267.746	cl31345	mycothiol_MshC superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	183518	18	322	5.35E-84	263.33	PRK12418	PRK12418	 - 	cl32764
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	183518	18	322	5.35E-84	263.33	cl32764	PRK12418 superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	173000	1	465	1.41E-77	249.768	PRK14534	cysS	 - 	cl31709
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	173000	1	465	1.41E-77	249.768	cl31709	cysS superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	153417	309	464	1.71E-26	104.566	cd07963	Anticodon_Ia_Cys	 - 	cl12020
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	353341	309	464	1.71E-26	104.566	cl12020	Anticodon_Ia_like superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	286299	353	413	1.52E-16	73.3763	pfam09190	DALR_2	 - 	cl12020
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	specific	214848	353	409	1.01E-14	67.9778	smart00840	DALR_2	 - 	cl12020
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	173901	26	271	3.30E-14	69.4309	cd00802	class_I_aaRS_core	 - 	cl00015
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	237012	38	382	3.75E-14	74.1479	PRK11893	PRK11893	 - 	cl36078
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	237012	38	382	3.75E-14	74.1479	cl36078	PRK11893 superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	185674	31	295	4.72E-13	69.3697	cd00668	Ile_Leu_Val_MetRS_core	 - 	cl00015
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	173906	36	295	1.64E-10	61.8799	cd00812	LeuRS_core	 - 	cl00015
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	223221	31	385	3.77E-10	61.9091	COG0143	MetG	 - 	cl33774
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	223221	31	385	3.77E-10	61.9091	cl33774	MetG superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	273058	31	385	3.55E-09	58.5435	TIGR00398	metG	 - 	cl36638
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	273058	31	385	3.55E-09	58.5435	cl36638	metG superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	173907	27	295	1.18E-08	56.0009	cd00814	MetRS_core	 - 	cl00015
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	223138	265	382	4.00E-08	55.6774	COG0060	IleS	NC	cl33754
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	223138	265	382	4.00E-08	55.6774	cl33754	IleS superfamily	NC	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	234655	257	385	4.25E-08	55.543	PRK00133	metG	NC	cl35069
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	234655	257	385	4.25E-08	55.543	cl35069	metG superfamily	NC	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	337365	27	295	4.87E-08	54.5998	pfam09334	tRNA-synt_1g	 - 	cl38301
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	337365	27	295	4.87E-08	54.5998	cl38301	tRNA-synt_1g superfamily	 - 	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	273056	257	382	5.35E-06	48.6673	TIGR00395	leuS_arch	NC	cl36636
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	273056	257	382	5.35E-06	48.6673	cl36636	leuS_arch superfamily	NC	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	223569	257	382	6.45E-06	48.4302	COG0495	LeuS	N	cl33911
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	223569	257	382	6.45E-06	48.4302	cl33911	LeuS superfamily	N	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	237029	257	385	8.01E-06	47.9079	PRK12268	PRK12268	N	cl36090
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	237029	257	385	8.01E-06	47.9079	cl36090	PRK12268 superfamily	N	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	237049	257	295	5.60E-05	45.6295	PRK12300	leuS	NC	cl36101
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	237049	257	295	5.60E-05	45.6295	cl36101	leuS superfamily	NC	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	273070	204	404	6.13E-05	45.4349	TIGR00422	valS	N	cl36647
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	273070	204	404	6.13E-05	45.4349	cl36647	valS superfamily	N	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	235681	263	295	0.000281798	43.1992	PRK06039	ileS	NC	cl35421
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	235681	263	295	0.000281798	43.1992	cl35421	ileS superfamily	NC	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	173900	20	336	0.000329946	42.6962	cd00674	LysRS_core_class_I	 - 	cl00015
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	173909	37	296	0.000587053	41.8339	cd00818	IleRS_core	 - 	cl00015
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	234964	37	149	0.000744398	41.6797	PRK01611	argS	NC	cl35163
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	234964	37	149	0.000744398	41.6797	cl35163	argS superfamily	NC	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	237028	258	381	0.000789091	41.7097	PRK12267	PRK12267	NC	cl36089
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	237028	258	381	0.000789091	41.7097	cl36089	PRK12267 superfamily	NC	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	224302	19	296	0.000793699	41.5439	COG1384	LysS	C	cl34245
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	superfamily	224302	19	296	0.000793699	41.5439	cl34245	LysS superfamily	C	 - 
Q#99 - >GFJPDDAG_04109 Cysteine--tRNA ligase	non-specific	215518	257	291	0.000983624	41.5935	PLN02959	PLN02959	NC	cl33607
